Seq,Chest,Height,Waist,Head,Foot,Weight
538,92.300,177.900,83.100,56.100,26.400,70.100
539,110.100,178.700,110.600,57.500,27.600,97.000
540,95.400,175.500,85.100,58.000,28.500,74.400
541,90.600,175.900,79.400,57.200,26.200,67.300
542,94.900,168.600,80.200,58.400,24.700,70.900
543,82.800,170.300,66.900,56.800,24.900,51.300
544,92.300,165.800,79.100,56.700,25.900,59.700
545,110.700,176.400,116.900,60.900,27.900,111.400
546,99.200,170.600,84.600,59.400,25.500,70.400
547,98.200,186.100,103.600,58.100,27.900,74.800
548,94.500,174.300,75.700,55.700,26.300,62.400
549,100.100,177.900,95.700,58.900,26.400,79.700
550,97.700,173.200,82.500,58.600,27.600,68.900
551,95.500,173.700,91.400,57.700,27.000,73.600
552,95.000,164.700,84.700,59.600,25.200,69.800
553,81.300,166.100,69.600,58.200,26.600,51.800
554,94.900,176.500,80.200,56.500,27.000,68.800
555,91.100,180.300,81.500,56.900,28.200,67.800
556,100.200,170.400,89.100,55.700,26.100,70.600
557,108.000,174.400,104.000,62.000,26.200,97.400
558,98.300,178.700,85.900,56.300,27.400,76.000
559,103.200,178.600,96.100,59.400,27.000,85.300
560,83.300,161.700,155.700,56.600,20.600,66.200
561,100.900,177.700,88.100,59.300,26.600,77.000
562,112.400,160.700,106.600,59.200,24.100,85.500
563,87.400,171.700,78.100,56.000,25.800,59.200
564,101.800,183.000,87.600,58.300,27.600,76.100
565,98.700,177.000,86.800,54.300,27.800,76.000
566,98.800,175.100,84.100,55.200,26.500,69.800
567,90.700,175.500,78.800,58.400,28.000,69.900
568,96.200,175.000,86.800,55.100,25.900,71.400
569,87.500,173.200,74.800,57.000,25.900,56.900
570,97.900,168.400,75.900,55.800,24.900,59.700
571,94.500,169.600,81.800,57.700,25.100,66.000
572,106.700,173.300,98.200,55.800,32.300,83.100
573,91.800,164.100,82.200,56.000,24.200,58.700
574,103.300,176.600,81.100,57.700,27.300,73.500
575,87.300,179.300,79.200,56.300,26.100,65.000
576,87.900,174.500,41.300,54.000,23.800,60.400
577,108.100,174.700,105.100,59.100,27.000,97.300
578,88.600,173.500,73.400,54.500,27.200,53.200
579,94.300,178.900,91.200,60.200,26.900,80.800
580,103.700,175.500,86.000,54.900,24.800,74.900
581,83.600,169.900,76.000,56.500,26.500,60.100
582,97.600,169.200,85.200,54.500,25.800,68.900
583,108.200,163.800,115.600,58.500,25.700,90.500
584,105.100,177.500,86.800,57.400,27.800,72.100
585,90.100,172.500,87.500,57.100,27.100,72.300
586,102.500,177.100,96.800,56.100,27.600,86.500
587,85.400,178.400,74.800,60.000,26.900,63.500
588,105.400,178.200,92.900,55.900,26.300,82.800
589,87.700,171.900,75.400,54.300,31.700,62.500
590,112.000,172.900,102.500,59.400,27.300,85.100
591,97.500,181.800,88.000,58.100,28.200,82.500
592,107.400,178.800,86.400,57.800,27.100,84.500
593,109.400,167.700,104.400,57.400,27.600,91.000
594,109.800,176.500,97.200,58.100,25.800,83.500
595,89.500,176.600,84.600,57.900,26.400,73.100
596,96.900,174.000,87.000,56.900,26.000,75.600
597,91.500,177.300,67.000,56.100,26.300,59.200
598,100.300,178.900,84.400,58.900,27.500,69.800
599,99.800,175.100,84.800,55.700,26.100,73.300
600,106.100,176.600,91.400,57.100,26.600,84.200
601,83.300,168.000,93.900,56.100,25.200,53.100
602,97.300,177.100,79.500,54.900,27.200,72.000
603,88.400,169.200,78.100,55.600,24.600,56.200
604,90.300,174.900,87.000,54.000,26.900,59.900
605,106.900,187.100,105.900,61.100,29.500,97.400
606,104.800,176.400,95.300,58.200,26.900,81.500
607,89.600,173.400,84.300,55.900,27.100,67.800
608,96.100,175.400,83.300,57.600,26.200,64.000
609,93.100,167.000,85.600,55.300,25.400,68.000
610,100.600,168.300,86.800,54.400,25.100,71.800
611,84.800,164.400,71.300,55.400,25.900,55.400
612,107.000,174.600,95.400,57.600,30.200,83.700
613,97.900,170.700,85.400,58.400,27.300,66.000
614,100.400,188.600,83.700,58.300,29.400,84.700
615,100.100,178.400,85.600,59.500,26.700,78.100
616,94.400,169.000,90.800,56.800,26.500,66.600
617,104.200,182.100,91.600,61.500,28.100,88.000
618,111.700,176.600,100.000,57.200,27.400,89.300
619,101.800,174.800,97.400,58.500,24.700,87.900
620,122.500,170.800,105.700,58.200,25.600,98.000
621,91.000,178.700,76.800,55.700,27.200,68.300
622,102.100,178.100,77.100,56.600,26.200,68.500
623,92.300,178.300,81.800,55.200,27.800,73.400
624,91.800,176.500,77.000,55.600,27.400,60.600
625,98.000,175.000,87.800,57.700,26.500,71.500
626,110.800,178.000,105.900,59.400,28.200,101.400
627,95.000,179.200,93.200,58.300,28.200,82.600
628,103.600,173.900,105.800,60.000,27.400,87.400
629,89.800,170.200,81.100,55.700,24.300,69.400
630,98.600,168.400,85.500,56.500,24.600,66.600
631,84.400,176.900,96.500,55.800,28.100,62.400
632,89.100,168.100,78.900,58.500,26.500,55.600
633,93.800,186.000,88.300,57.700,28.200,83.000
634,98.400,171.900,81.900,58.400,25.400,73.000
635,90.200,176.400,79.700,57.300,27.100,65.900
636,95.100,172.500,79.900,58.900,27.600,67.000
637,102.900,170.900,93.200,58.600,26.500,76.100
638,85.100,173.400,76.400,55.200,26.100,57.900
639,93.600,171.400,81.200,57.400,25.700,73.900
640,128.100,187.000,127.700,59.100,29.900,128.800
641,95.700,178.500,87.300,57.400,27.000,68.100
642,96.500,166.800,84.100,58.000,27.400,66.900
643,111.400,173.900,107.900,61.300,26.100,97.300
644,98.400,170.900,80.300,58.500,25.900,65.000
645,85.500,183.600,76.700,58.000,28.700,66.100
646,100.900,167.200,77.500,56.900,24.700,62.100
647,91.300,176.500,77.600,57.200,31.500,62.300
648,103.900,186.100,89.700,59.400,27.600,83.300
649,93.100,175.500,104.000,56.500,28.500,69.000
650,98.200,177.700,87.300,56.700,27.100,69.000
651,107.800,171.500,107.000,57.100,27.100,87.300
652,111.100,177.700,90.700,59.200,27.500,85.300
653,115.500,178.000,106.800,61.300,27.100,98.800
654,116.800,167.000,109.200,58.300,26.200,94.400
655,108.100,189.000,98.700,62.000,28.800,102.000
656,92.800,162.900,82.800,59.300,24.800,57.700
657,85.000,173.100,71.900,54.100,28.200,57.300
658,107.100,172.000,88.900,57.400,26.300,83.100
659,82.200,175.600,73.000,58.000,26.800,52.800
660,104.900,178.600,89.300,59.400,26.100,78.000
661,97.700,174.400,85.400,59.500,27.600,73.800
662,94.400,167.800,83.100,56.200,26.600,64.100
663,87.200,170.200,75.700,54.700,26.100,57.400
664,108.200,169.800,97.900,61.200,26.100,81.700
665,96.500,180.500,102.400,57.300,29.800,74.200
666,95.800,174.000,80.600,58.400,27.000,64.900
667,111.200,186.600,111.400,62.200,26.700,108.200
668,100.700,174.800,85.300,59.100,27.900,69.500
669,101.900,175.200,86.300,57.000,26.000,73.400
670,101.400,171.300,90.800,56.400,25.700,71.500
671,95.200,176.100,86.500,58.800,28.800,71.400
672,97.300,175.800,81.000,55.900,27.800,63.100
673,91.900,173.100,84.900,60.500,26.500,62.900
674,96.200,180.600,87.100,59.800,26.700,71.500
675,87.200,175.800,77.900,56.300,26.500,60.100
676,104.500,176.200,94.400,58.100,26.300,89.800
677,95.100,174.600,89.800,58.600,27.200,74.400
678,87.700,179.600,78.500,54.600,28.400,63.600
679,91.200,172.200,84.200,56.200,24.900,76.000
680,94.600,172.100,83.900,55.100,27.900,63.300
681,85.600,172.100,69.300,56.600,25.900,54.300
682,102.500,184.100,84.000,57.600,29.100,81.600
683,114.000,176.200,101.600,59.100,25.800,96.400
684,98.100,166.400,59.100,58.500,24.800,71.000
685,115.400,173.100,112.600,59.100,27.700,95.300
686,96.100,175.100,81.500,58.200,27.400,61.500
687,110.500,175.500,101.700,62.500,28.500,97.400
688,93.700,177.500,79.800,57.400,28.700,66.000
689,102.100,163.500,92.200,59.900,25.100,75.100
690,104.400,180.600,88.300,58.600,26.300,71.400
691,81.700,185.400,72.700,57.600,28.500,54.600
692,101.200,178.100,84.600,59.500,26.800,73.700
693,90.900,171.600,80.800,60.100,25.700,65.400
694,95.500,161.300,88.100,60.500,24.400,61.900
695,83.600,173.300,75.600,56.000,29.200,58.800
696,101.000,184.700,94.900,59.700,27.400,83.600
697,103.000,179.500,92.400,60.800,25.800,76.500
698,105.900,174.200,96.400,57.000,24.900,80.500
699,95.300,174.900,86.700,59.300,26.300,74.400
700,110.400,176.000,103.800,60.400,25.900,92.500
701,90.100,168.200,81.600,57.000,26.800,66.700
702,109.000,184.100,99.300,60.800,27.900,86.600
703,94.300,181.000,85.700,59.000,27.700,73.800
704,103.000,168.600,91.900,56.200,25.700,77.300
705,100.200,170.900,86.900,59.700,24.600,73.900
706,83.700,164.700,86.200,57.100,23.800,49.600
707,95.100,176.900,82.000,59.200,26.500,73.600
708,111.900,175.400,107.700,59.600,27.000,93.700
709,89.800,169.100,81.900,55.500,27.100,62.600
710,98.800,171.000,89.900,55.700,26.200,75.000
711,103.200,179.200,96.200,57.300,28.300,86.400
712,121.900,181.500,119.500,58.600,28.800,113.300
713,104.800,190.400,93.200,62.000,28.900,92.900
714,99.700,168.400,84.900,56.500,24.900,65.300
715,83.100,172.600,75.700,57.900,26.200,58.600
716,92.600,169.300,76.400,55.300,25.800,57.900
717,109.300,174.200,106.100,58.700,29.900,97.800
718,124.000,179.200,111.900,59.200,28.300,103.500
719,107.900,181.200,108.600,59.300,28.900,95.300
720,109.300,178.900,95.800,56.000,28.500,87.200
721,87.800,166.900,79.400,56.100,25.400,60.300
722,93.300,172.500,79.400,56.800,26.000,62.200
723,94.800,173.900,80.100,57.000,28.000,71.000
724,105.900,174.200,90.900,57.500,24.600,81.300
725,95.600,172.500,88.300,56.200,27.300,68.000
726,102.600,174.200,115.600,55.100,26.600,74.400
727,111.900,182.400,103.600,60.200,26.900,93.800
728,112.500,172.500,102.800,59.600,25.800,90.800
729,111.600,179.700,100.200,59.700,28.500,94.200
730,89.800,168.000,80.200,57.600,25.700,59.800
731,93.900,174.200,105.700,56.900,27.000,74.200
732,95.300,192.100,84.900,58.000,28.300,74.500
733,91.100,176.000,85.000,57.000,25.500,63.400
734,114.600,177.000,101.400,61.100,25.500,107.800
735,98.500,168.800,76.100,56.400,25.600,62.300
736,96.000,174.500,78.100,57.100,26.500,62.700
737,91.300,171.000,75.200,58.400,26.500,56.100
738,119.500,174.300,122.500,58.400,27.800,117.900
739,119.900,177.300,112.200,62.600,28.200,103.400
740,102.900,169.700,85.500,57.600,26.500,74.700
741,85.700,168.800,74.800,55.100,23.900,60.300
742,97.500,172.400,72.900,56.000,26.400,60.300
743,99.800,176.700,93.200,57.000,26.800,81.800
744,105.100,171.800,87.800,58.600,25.800,74.900
745,86.000,169.600,67.600,57.200,24.700,52.500
746,92.800,181.900,78.700,57.500,28.700,70.700
747,90.000,177.900,77.200,55.300,25.100,61.500
748,103.400,180.100,92.300,58.300,26.400,81.700
749,88.700,170.200,77.700,54.900,24.400,59.600
750,89.300,176.200,80.500,55.700,26.100,56.700
751,92.900,177.400,83.300,58.400,27.800,69.000
752,101.800,173.500,88.300,57.600,25.400,70.600
753,114.800,183.600,115.500,62.600,29.600,123.600
754,102.500,181.600,85.200,56.400,27.900,73.900
755,103.800,186.000,100.500,57.300,30.300,98.100
756,95.700,170.600,77.700,57.700,26.600,58.200
757,96.000,169.800,91.500,58.100,25.900,73.600
758,101.700,167.900,90.800,55.400,26.200,67.500
759,96.100,181.400,93.600,59.800,27.800,77.400
760,102.800,180.300,89.800,57.900,27.700,80.200
761,92.800,173.500,78.100,57.900,26.400,71.900
762,108.400,174.700,96.500,56.500,26.700,86.600
763,87.600,169.800,77.200,57.700,26.000,61.500
764,97.500,171.500,87.300,57.900,25.700,74.200
765,95.200,180.800,72.300,58.400,27.400,65.300
766,98.100,170.800,83.700,60.200,26.600,65.400
767,80.300,167.200,74.300,55.900,24.900,53.400
768,97.700,172.100,81.500,54.600,28.100,63.100
769,92.000,190.300,78.700,61.700,29.000,71.900
770,100.200,171.700,91.300,57.000,26.700,82.300
771,81.100,177.400,75.400,57.500,27.200,56.500
772,102.700,177.700,91.100,57.500,25.500,83.500
773,94.600,177.000,80.100,57.500,26.400,70.800
774,100.600,182.800,80.300,54.900,27.400,76.600
775,86.100,175.800,73.100,56.500,25.800,60.000
776,102.800,172.000,102.700,57.900,26.200,91.000
777,83.600,171.700,75.400,58.500,27.200,55.200
778,99.800,177.300,88.200,57.400,25.800,77.200
779,98.800,174.000,94.000,57.100,25.400,71.500
780,101.900,184.300,95.700,58.500,26.600,87.800
781,97.400,172.400,93.900,58.900,26.600,73.400
782,94.500,172.600,84.000,56.400,25.600,62.400
783,90.500,162.100,82.700,58.000,25.500,57.400
784,88.800,175.600,85.700,55.900,26.500,63.900
785,82.800,172.800,66.100,55.300,24.800,52.100
786,90.000,170.500,71.700,54.400,24.500,55.800
787,100.100,179.600,100.700,59.100,28.600,89.400
788,102.200,171.700,86.600,54.200,25.500,72.700
789,91.800,171.500,86.400,59.100,26.800,69.900
790,100.400,167.800,85.100,59.400,26.500,68.200
791,85.900,171.400,76.200,59.900,26.900,58.100
792,97.900,180.600,89.100,59.800,27.200,75.700
793,84.700,170.700,71.200,54.800,25.200,56.600
794,94.900,171.900,77.500,58.000,24.600,58.000
795,87.000,171.600,72.200,57.700,25.100,54.300
796,116.800,177.200,105.700,57.200,26.600,101.000
797,106.400,183.100,104.400,59.100,29.000,95.400
798,91.200,175.000,90.300,55.300,26.600,63.400
799,117.300,176.600,107.400,60.200,28.100,97.800
800,99.600,168.000,80.500,55.900,26.800,68.100
801,79.900,179.100,69.400,55.700,26.100,60.000
802,88.500,168.800,71.800,56.600,24.600,56.300
803,83.100,174.500,71.000,59.900,24.300,52.300
804,110.400,175.600,101.100,58.900,26.300,83.800
805,96.900,168.000,92.300,59.800,25.700,70.100
806,97.100,175.700,64.100,55.200,25.600,69.800
807,92.900,173.700,85.400,57.400,26.800,64.100
808,97.200,178.600,82.000,58.700,26.800,65.200
809,81.900,172.400,65.700,57.000,26.200,48.100
810,105.000,176.000,90.300,55.600,27.500,81.900
811,93.900,178.800,85.200,57.500,30.700,74.400
812,90.200,180.400,77.800,57.800,27.100,59.700
813,109.000,177.000,95.600,58.200,26.500,94.900
814,96.700,170.400,81.300,55.900,27.600,60.500
815,81.400,162.100,68.700,57.100,24.800,40.700
816,96.400,161.500,81.200,56.500,26.100,63.800
817,88.600,178.700,69.200,54.200,27.000,62.200
818,86.900,185.200,92.200,59.200,27.200,77.300
819,117.800,180.000,110.400,57.700,27.600,107.900
820,95.900,166.600,81.000,56.200,26.400,66.100
821,99.200,176.200,83.400,62.100,26.400,67.900
822,100.400,181.300,86.300,58.700,27.300,80.900
823,97.800,173.800,95.100,56.100,28.500,80.300
824,100.700,171.700,88.100,56.400,25.500,69.700
825,93.600,178.000,83.900,58.500,27.200,74.900
826,98.000,181.800,87.200,59.300,27.900,74.700
827,98.900,181.900,87.300,56.200,28.200,84.000
828,100.200,177.900,94.900,57.900,27.100,82.200
829,88.300,172.600,72.700,58.700,26.300,59.600
830,103.300,172.600,88.500,57.200,25.800,79.900
831,117.200,181.700,112.200,60.400,28.700,109.200
832,104.700,173.400,93.800,58.200,25.400,78.400
833,93.100,175.300,87.900,56.600,29.600,84.600
834,92.900,162.300,77.900,56.600,24.300,58.200
835,84.700,174.100,64.000,58.900,27.000,58.000
836,108.000,173.200,96.800,57.600,27.400,88.600
837,79.500,164.900,68.900,53.100,25.300,44.700
838,109.300,180.100,101.300,58.800,28.000,88.000
839,85.800,186.600,73.400,59.300,27.500,63.100
840,92.600,166.400,78.300,54.300,26.600,58.600
841,101.400,175.800,98.400,60.400,28.700,87.500
842,104.000,175.300,85.900,59.200,26.300,74.400
843,108.400,167.800,109.800,60.500,26.100,92.300
844,106.100,177.400,97.500,58.000,26.800,86.100
845,102.200,171.800,87.100,55.900,25.700,75.000
846,108.400,183.000,94.700,62.100,27.300,83.400
847,116.900,176.900,105.600,62.100,28.000,100.100
848,93.900,189.300,85.800,61.200,27.900,80.100
849,98.100,172.400,93.900,58.800,24.500,78.700
850,90.900,179.700,76.400,56.300,26.400,58.900
851,106.800,171.500,99.100,58.300,28.500,89.700
852,92.800,181.900,78.700,57.500,28.700,70.700
853,84.400,174.200,77.800,57.800,25.900,55.800
854,96.300,177.600,89.100,53.700,27.000,74.000
855,105.200,172.300,97.000,59.900,27.500,85.800
856,97.100,172.900,93.600,57.800,26.600,73.200
857,81.200,174.100,71.500,60.200,23.400,53.100
858,87.300,176.100,66.700,57.600,24.500,58.200
859,97.900,171.400,94.900,59.400,26.700,77.700
860,95.400,175.100,92.300,58.100,26.800,60.800
861,82.300,170.500,71.700,57.500,25.900,57.400
862,100.100,172.500,100.200,54.200,25.800,75.500
863,87.000,166.000,74.600,56.500,24.200,54.800
864,91.900,174.300,79.100,59.000,26.300,62.200
865,110.000,169.600,102.200,58.300,25.900,93.800
866,104.000,170.900,94.800,58.000,25.000,79.300
867,112.200,175.600,109.500,61.100,28.600,102.700
868,98.300,172.400,87.200,56.200,30.200,70.200
869,97.700,171.900,88.900,57.200,27.000,74.000
870,100.600,174.100,91.300,59.400,26.900,84.500
871,84.900,172.300,75.200,58.700,26.700,57.700
872,91.700,165.800,87.200,56.500,24.400,59.600
873,111.300,185.500,103.100,61.200,28.200,98.800
874,99.300,180.400,85.000,56.800,28.100,69.800
875,89.500,176.200,80.800,57.000,26.100,60.200
876,112.200,187.500,102.200,59.400,29.700,91.100
877,107.200,171.100,96.300,60.500,26.000,78.800
878,107.300,170.300,95.100,58.800,26.000,82.300
879,94.900,168.900,82.800,57.900,25.700,68.700
880,89.200,171.300,75.800,56.300,26.800,58.800
881,95.000,175.300,83.600,57.900,26.000,72.700
882,98.500,173.000,80.000,56.000,26.300,63.600
883,92.900,170.000,86.900,57.300,26.000,67.600
884,104.700,177.500,88.300,58.500,27.100,81.200
885,91.500,161.300,74.200,56.900,23.800,53.600
886,108.500,165.500,101.600,57.100,25.700,86.400
887,87.800,173.800,77.800,55.600,25.000,60.500
888,98.900,174.000,87.100,57.600,26.500,70.500
889,84.100,175.900,72.100,56.600,24.400,54.800
890,98.800,174.800,82.700,56.000,28.200,67.800
891,106.500,178.900,97.900,58.800,28.400,91.000
892,96.700,178.500,89.600,57.600,26.700,75.700
893,83.100,174.200,69.200,57.400,25.900,57.700
894,100.200,179.300,86.600,55.900,28.100,73.700
895,100.000,181.600,92.100,60.100,27.000,86.300
896,86.100,172.900,74.100,56.500,25.500,53.300
897,89.700,166.200,81.200,59.800,24.800,60.000
898,99.300,172.200,73.700,58.200,25.100,75.800
899,106.500,176.700,98.600,59.700,27.300,83.800
900,113.800,175.600,103.300,59.700,25.800,94.500
901,87.900,170.500,80.000,57.200,26.300,62.800
902,94.700,174.500,87.800,57.300,27.100,63.000
903,95.700,167.300,87.100,52.400,24.600,78.200
904,104.500,181.900,90.300,59.600,26.800,81.700
905,88.600,177.500,76.000,56.700,28.000,60.600
906,101.800,173.500,88.300,57.600,25.400,70.600
907,115.000,180.900,104.100,54.600,27.100,101.500
908,95.700,179.500,84.300,56.300,25.700,74.400
909,92.200,179.500,84.300,57.800,27.900,71.400
910,101.000,171.100,90.400,60.400,28.400,78.100
911,95.700,187.400,92.000,60.400,28.300,90.300
912,97.500,177.800,85.600,58.700,29.200,75.100
913,108.000,174.500,102.000,60.600,28.500,92.600
914,100.100,179.900,78.700,59.400,28.100,70.700
915,88.900,165.000,80.600,57.800,25.400,60.700
916,99.700,174.000,75.600,57.900,25.400,67.500
917,98.900,168.900,88.800,61.700,26.400,67.900
918,110.300,169.700,102.900,59.700,26.700,87.100
919,86.900,174.100,76.200,56.500,26.900,61.500
920,104.400,175.400,96.200,60.100,27.700,85.600
921,94.700,176.300,81.400,62.300,26.500,74.000
922,116.000,173.100,103.100,57.600,27.400,95.000
923,87.100,169.300,75.800,60.400,25.500,59.700
924,117.300,182.200,99.100,59.000,28.800,96.100
925,87.400,169.400,74.300,57.200,26.300,53.300
926,102.400,179.200,89.500,57.100,26.400,78.300
927,113.100,180.000,101.700,58.600,28.800,95.700
928,121.400,169.700,108.500,58.300,27.600,100.700
929,91.800,169.900,71.400,58.300,26.800,56.500
930,86.800,179.400,87.900,54.800,27.000,55.900
931,99.500,175.300,90.600,58.600,27.400,74.400
932,97.200,170.700,79.700,58.200,27.300,63.500
933,98.200,174.700,87.200,57.600,26.800,67.900
934,103.800,162.000,97.800,60.600,24.400,78.800
935,92.100,174.100,74.200,57.000,26.600,59.700
936,100.000,173.200,80.800,60.000,27.700,73.500
937,91.400,169.200,84.100,61.900,25.300,70.000
938,112.000,177.100,104.900,56.500,26.500,93.600
939,104.700,180.700,103.900,59.600,28.400,97.000
940,94.500,172.400,73.300,56.300,26.200,59.700
941,88.300,172.900,74.400,58.600,25.500,57.000
942,97.500,179.800,87.000,63.000,28.400,69.700
943,102.200,166.300,89.800,55.200,24.800,79.100
944,97.400,170.200,84.600,56.500,25.400,69.400
945,103.500,170.500,101.200,58.300,27.200,80.200
946,108.900,171.900,97.300,56.100,26.200,94.700
947,87.500,183.000,77.400,58.600,29.300,61.400
948,97.300,171.700,75.700,60.900,25.000,63.400
949,104.900,168.300,96.000,60.200,26.100,81.300
